tree_id,sentence,has_trace,n_deps
8109,mhm.,False,0
8110,"hey, Child, here's another person.",False,0
8111,who's this?,True,1
8112,a girl?,False,0
8113,this girl has chicken pox.,False,0
8114,"look at her, she has dots on her face.",False,0
8115,no.,False,0
8116,like we were.,False,0
8117,like you had.,False,0
8118,"Child, you know who has chicken pox now?",True,1
8119,Cristine got it.,False,0
8120,Cristine got the chicken pox now.,False,0
8121,no people?,False,0
8122,"okay, should we make a train?",False,0
8123,what do you want to put on top here?,True,1
8124,blue?,False,0
8125,what other colors?,False,0
8126,good!,False,0
8127,put it up there.,False,0
8128,no?,False,0
8129,it might go better on this one.,False,0
8130,okay?,False,0
8131,where's it going?,True,1
8132,where's it going?,True,1
8133,bye.,False,0
8134,where's the train going?,True,1
8135,bye where?,False,0
8136,"bye, choochoo train?",False,0
8137,but where is it going?,True,1
8138,what?,False,0
8139,you made a what boat?,False,0
8140,a water boat?,False,0
8141,what's a water boat?,True,1
8142,"okay, make one.",False,0
8143,"show me, how does, how does it go?",True,1
8144,there's something else here.,False,0
8145,is that why you're making a water boat?,True,1
8146,let's see you make a water boat.,False,0
8147,how come you call it a water boat?,True,1
8148,I like massages better.,False,0
8149,ssh.,False,0
8150,"how come you call it a water boat, Child?",True,1
8151,what kind of a boat is it?,True,1
8152,hmm?,False,0
8153,what kind of a boat is it?,True,1
8154,that's a water boat?,False,0
8155,what a water boat?,False,0
8156,is it a water boat?,False,0
8157,or is it a sailboat?,False,0
8158,"or a ship, or a Circle Line?",False,0
8159,what is it?,True,1
8160,it's a circle boat.,False,0
8161,is that a circle boat?,False,0
8162,"oh, great!",False,0
8163,what color is the Circle Line usually?,True,1
8164,that's right.,False,0
8165,very good.,False,0
8166,just getting my coffee.,False,0
8167,mhm.,False,0
8168,yeah.,False,0
8169,that doesn't fit.,False,0
8170,put it all the way at the end.,False,0
8171,where is it?,True,1
8172,this willn't go in.,False,0
8173,there.,False,0
8174,now you can drive.,False,0
8175,does it have a steering wheel?,False,0
8176,a propeller?,False,0
8177,what is that?,True,1
8178,what are you holding?,True,1
8179,"yeah, I know you're driving but what are you holding onto while",False,0
8180,what're you holding while you're driving?,True,1
8181,this.,False,0
8182,what is that one?,True,1
8183,more boat?,False,0
8184,a motorboat?,False,0
8185,say motorboat.,False,0
8186,"not motorboat, motorboat.",False,0
8187,"motorboat, yeah.",False,0
8188,"okay, motorboat.",False,0
8189,where's it going?,True,1
8190,bye?,False,0
8191,"bye, where?",False,0
8192,to the water?,False,0
8193,where in the water is it going?,True,1
8194,in here.,False,0
8195,who's it going to visit?,True,1
8196,mhm.,False,0
8197,that's the water?,False,0
8198,"oh, you're putting the motorboat on the water?",False,0
8199,I see.,False,0
8200,where's the water?,True,1
8201,"that's going to be a tall boat, Child.",False,0
8202,making it into a sailboat now?,False,0
8203,can I help you?,False,0
8204,"no, Child, let's make it into a sailboat.",False,0
8205,where's the sail?,True,1
8206,where's the sail?,True,1
8207,mmm.,False,0
8208,oops.,False,0
8209,just give me the red part.,False,0
8210,there's a snap.,False,0
8211,there's a snap.,False,0
8212,there's a snap.,False,0
8213,sure.,False,0
8214,where're the wheels?,True,1
8215,I don't the wheels.,False,0
8216,are those supposed to have wheels?,False,0
8217,is this an old riverboat?,False,0
8218,riverboats have wheels.,False,0
8219,there on the side.,False,0
8220,"you know, I was on a riverboat once with you.",False,0
8221,where?,False,0
8222,in Kansas City.,False,0
8223,"yes, it's supposed to go on the side.",False,0
8224,"no, over here.",False,0
8225,let me show you.,False,0
8226,let me show you.,False,0
8227,then you'll be able to give it a ride.,False,0
8228,no?,False,0
8229,underneath it's supposed to go?,False,0
8230,"then it's not a boat, it's a car.",False,0
8231,okay?,False,0
8232,one wheel?,False,0
8233,I think they go on one wheel.,False,0
8234,like a unicycle.,False,0
8235,it's like a unicycle.,False,0
8236,it's like a bicycle but with one wheel.,False,0
8237,you want to do a puzzle?,False,0
8238,"you want to do a puzzle, go ahead.",False,0
8239,no?,False,0
8240,you want to do this?,False,0
8241,you cann't do it?,False,0
8242,it has only one wheel.,False,0
8243,finished with that already?,False,0
8244,where're you taking the train?,True,1
8245,where're you taking it?,True,1
8246,"I know it's a choochoo train, but where is it going?",True,1
8247,Abba?,False,0
8248,Abba's at work.,False,0
8249,who's he visiting?,True,1
8250,"Safta, yeah?",False,0
8251,you need keys for it?,False,0
8252,to start the train?,False,0
8253,okay.,False,0
8254,what is that?,True,1
8255,what do you stick the keys in?,True,1
8256,the ignition?,False,0
8257,what's Abba put the keys in?,True,1
8258,hmm?,False,0
8259,what's that?,True,1
8260,up here.,False,0
8261,"oh, up here.",False,0
8262,a balloon?,False,0
8263,you stop talking!,False,0
8264,it's a balloon?,False,0
8265,"can I play too, Emma?",False,0
8266,ssh.,False,0
8267,what color balloon?,False,0
8268,it's a big one?,False,0
8269,where's Child's puzzle?,True,1
8270,want to play with the puzzle?,False,0
8271,you need help?,False,0
8272,should I get it down for you?,False,0
8273,you going to fix it?,False,0
8274,where're all the pieces?,True,1
8275,"oh, yeah?",False,0
8276,"so put down the balloon and pick up, pick up the puzzle with two",False,0
8277,"okay, you bring it.",False,0
8278,what kind of things are in this puzzle?,True,1
8279,what're those?,True,1
8280,just let me talk for a minute.,False,0
8281,this is my game also!,False,0
8282,I know it's your game also.,False,0
8283,you brats!,False,0
8284,you want the green one?,False,0
8285,here.,False,0
8286,"this one's yours, right?",False,0
8287,are you all done with this puzzle?,False,0
8288,now you put all the pieces in.,False,0
8289,yeah!,False,0
8290,you cann't play.,False,0
8291,you want to do another one?,False,0
8292,"so you, so you're naughty.",False,0
8293,"you want to get another puzzle, Child?",False,0
8294,yeah?,False,0
8295,why don't you get the Sesame Street one over there?,True,1
8296,which rainbow?,False,0
8297,the book?,False,0
8298,we don't have a rainbow book.,False,0
8299,"oh, you want the book?",False,0
8300,look for the rainbow book.,False,0
8301,do you know where it is?,True,1
8302,where is it?,True,1
8303,let me find it.,False,0
8304,I want to have a chocolate.,False,0
8305,later.,False,0
8306,"I want one now, Emma.",False,0
8307,"ah, okay.",False,0
8308,how about if I read a page and you read a page?,True,1
8309,okay?,False,0
8310,"come here, come on.",False,0
8311,you have to see the pages.,False,0
8312,okay.,False,0
8313,"here, let's move this over here.",False,0
8314,turn around.,False,0
8315,"Child, look at the book.",False,0
8316,"yeah, come around here so you can see the book.",False,0
8317,you want to tell me what's in that picture?,True,1
8318,a rainbow?,False,0
8319,what else?,False,0
8320,"Child, leave the tape recorder alone.",False,0
8321,"Child, what else is in the picture?",True,1
8322,what's that?,True,1
8323,mm.,False,0
8324,a teddy bear!,False,0
8325,and what's this?,True,1
8326,what's this?,True,1
8327,this yellow thing.,False,0
8328,"welp, sort of looks like a pie.",False,0
8329,it's a beehive.,False,0
8330,you know what this is?,True,1
8331,"what's this, Child?",True,1
8332,huh?,False,0
8333,what's this?,True,1
8334,this pink object.,False,0
8335,pink object.,False,0
8336,is that a house?,False,0
8337,it's a funny pink house?,False,0
8338,now who's this?,True,1
8339,what kind of animal is that?,True,1
8340,a purple?,False,0
8341,is that a purple elephant?,False,0
8342,the next page.,False,0
8343,"who's here, Child?",True,1
8344,who's there?,True,1
8345,is this Halloween?,False,0
8346,is this Halloween?,False,0
8347,Halloween will surprise the.,False,0
8348,"no, she's not.",False,0
8349,yours are over there.,False,0
8350,yours are over there by the can.,False,0
8351,next to the can.,False,0
8352,look where the can for the bristle blocks is.,True,1
8353,these are bristle blocks?,False,0
8354,the bristle blocks.,False,0
8355,"no, those are two different kinds of blocks.",False,0
8356,what kind of blocks are those?,True,1
8357,they're bristle blocks.,False,0
8358,ssh.,False,0
8359,and what else?,False,0
8360,what's the other kind?,True,1
8361,what do you have in your hand?,True,1
8362,what kind a toy is that one?,True,1
8363,that's not a bristle block.,False,0
8364,what is that?,True,1
8365,do you know what that is?,True,1
8366,what's in your hand?,True,1
8367,what is that?,True,1
8368,what kind of block is that?,True,1
8369,huh?,False,0
8370,you know.,False,0
8371,what is it?,True,1
8372,"yeah, I know it's a toy.",False,0
8373,it's a kind of block.,False,0
8374,but you know what we call those blocks.,True,1
8375,what do you call those blocks?,True,1
8376,Legos?,False,0
8377,Wegos.,False,0
8378,"Wegos, yes.",False,0
8379,Wegos?,False,0
8380,pshaw!,False,0
8381,want to sit here next to me?,False,0
8382,oopsie!,False,0
8383,you alright?,False,0
8384,you two going to sit next to each other?,False,0
8385,Child?,False,0
8386,"what's, what's in this picture there?",True,1
8387,how many clowns?,False,0
8388,two clowns?,False,0
8389,what are they wearing?,True,1
8390,costumes.,False,0
8391,shoes.,False,0
8392,funny shoes.,False,0
8393,and what else?,False,0
8394,what color's their hair?,True,1
8395,what color is the clowns ' hair?,True,1
8396,grey?,False,0
8397,I don't know if you know which part is the hair.,True,2
8398,this part is his hair.,False,0
8399,what color is it?,True,1
8400,yeah.,False,0
8401,what's he wearing here?,True,1
8402,and what's on top of his head here?,True,1
8403,what is this?,True,1
8404,all different colors.,False,0
8405,know what he has in his hand?,True,1
8406,you know what this thing is?,True,1
8407,what is that?,True,1
8408,an umbrella?,False,0
8409,it looks like an umbrella.,False,0
8410,"it's a cane, you're right.",False,0
8411,top of the umbrella.,False,0
8412,I didn't even think of that.,False,0
8413,you're right.,False,0
8414,it's a cane.,False,0
8415,"and these are his funny shoes, right?",False,0
8416,"look, he has striped socks, this one.",False,0
8417,see?,False,0
8418,red and white stripes?,False,0
8419,yeah.,False,0
8420,what's this thing?,True,1
8421,do you know what this is?,True,1
8422,what is that?,True,1
8423,what's it look like?,True,1
8424,a camel?,False,0
8425,it's a weathervane.,False,0
8426,a weathervane.,False,0
8427,it looks like a camel to you?,False,0
8428,"it has a hump, I guess.",False,0
8429,it's a rooster.,False,0
8430,"yeah, it's a rooster.",False,0
8431,you want a drink?,False,0
8432,"wait a couple of minutes, okay?",False,0
8433,yeah?,False,0
8434,he can have a drink.,False,0
8435,really.,False,0
8436,"okay, fine.",False,0
8437,what do you want to drink?,True,1
8438,"what're you doing, Child?",True,1
8439,are you hitting me with a balloon?,False,0
8440,no?,False,0
8441,looks to me like you are.,False,0
8442,ya just giving it to me?,False,0
8443,"well, thank you very much.",False,0
8444,I have a blue balloon.,False,0
8445,a car?,False,0
8446,what kind of car?,False,0
8447,does it have all the wheels?,False,0
8448,"oh, yeah, that's right.",False,0
8449,Abba had a red car yesterday.,False,0
8450,we rented a Taurus yesterday with my parents.,False,0
8451,that's right.,False,0
8452,you guys went in the car yesterday.,False,0
8453,"Child, where did we go in the car?",True,1
8454,"where did we go in the car, Child?",True,1
8455,where did we go in the car?,True,1
8456,nothing?,False,0
8457,you don't want To tell me?,False,0
8458,whose house did we go to?,True,1
8459,whose house did we go to?,True,1
8460,you driving it in there?,False,0
8461,we went to Yoni's house.,False,0
8462,ssh.,False,0
8463,I know that.,False,0
8464,"Child, what did we do at Yoni's house?",True,1
8465,played.,False,0
8466,and what else did we do there?,True,1
8467,"yeah, what do we, what did we eat?",True,1
8468,what did we eat?,True,1
8469,nothing?,False,0
8470,nothing?,False,0
8471,you said we ate.,False,0
8472,what did we eat?,True,1
8473,what did you eat for supper?,True,1
8474,hmm?,False,0
8475,did you have elephant stew?,False,0
8476,huh?,False,0
8477,mm.,False,0
8478,no?,False,0
8479,did you eat pigeons?,False,0
8480,no!,False,0
8481,"Child, what did you eat for supper?",True,1
8482,we eat a hot dog.,False,0
8483,and what else?,False,0
8484,hamburger.,False,0
8485,nothing?,False,0
8486,didn't you have a hamburger?,False,0
8487,and didn't you have cake?,False,0
8488,yeah?,False,0
8489,remember what I told you in the car on the way there?,True,1
8490,we were going to have a barbecue?,False,0
8491,mhm.,False,0
8492,a barbecue is when you put the hot dogs and the hamburgers on the,True,1
8493,you saw the grill.,False,0
8494,right?,False,0
8495,saw the fire?,False,0
8496,and Naftali was putting the hot dogs and hamburgers on it?,False,0
8497,what did you eat your hamburger with?,True,1
8498,what else did you eat with the hamburger?,True,1
8499,nothing?,False,0
8500,okay.,False,0
8501,you're a silly goose.,False,0
8502,scratch that one.,False,0
8503,now I want to talk.,False,0
8504,no.,False,0
8505,why I cann't talk?,True,1
8506,cause it's his turn.,False,0
8507,what's that?,True,1
8508,fire engine?,False,0
8509,what're you doing with the fire engine?,True,1
8510,you're pulling it down?,False,0
8511,bang!,False,0
8512,that really did bang.,False,0
8513,who's supposed to go in the fire engine?,True,1
8514,huh?,False,0
8515,up here?,False,0
8516,you putting it down?,False,0
8517,"don't make it bang, Child.",False,0
8518,that's too noisy.,False,0
8519,that's too noisy.,False,0
8520,is it going to a fire?,False,0
8521,"Child, Child, Child, maybe you should get",False,0
8522,okay?,False,0
8523,you're going to bust the tape recorder.,False,0
8524,that noise is just too loud.,False,0
8525,"you know, Child, why don't you get the computer from on top of the",False,0
8526,you want to show that to Observer?,False,0
8527,show her your new computer?,False,0
8528,good.,False,0
8529,want to show Observer how it works?,True,1
8530,how does it work?,True,1
8531,can you explain to me how it works?,True,1
8532,you push the buttons?,False,0
8533,what else can you do?,True,1
8534,"what do you see on the screen when you push the buttons, Child?",True,2
8535,what do you see?,True,1
8536,you want to find a clown?,False,0
8537,is there a clown in here?,False,0
8538,there's a clown in there also but it's all the way at the end.,False,0
8539,you have to keep pushing the red thing down.,False,0
8540,the red thing?,False,0
8541,oh.,False,0
8542,is the whole thing moving?,False,0
8543,"no, only",False,0
8544,"oh, I guess the red with the orange or something like that.",False,0
8545,that's the beginning.,False,0
8546,that's the beginning.,False,0
8547,the red thing.,False,0
8548,"Child, what makes the whole picture move up?",True,1
8549,the orange things?,False,0
8550,you know how to do it.,True,1
8551,computer whiz.,False,0
8552,"there, let me see.",False,0
8553,"Child, want to bring it here?",False,0
8554,let me look.,False,0
8555,show your mom.,False,0
8556,find that clown?,False,0
8557,"oh, there it goes, see?",False,0
8558,what do you see there now?,True,1
8559,"what, what's in the picture now?",True,1
8560,"now look at this, Child.",False,0
8561,"okay, what do you see there now?",True,1
8562,"Child, what's this?",True,1
8563,a.,False,0
8564,"for who, whose name starts with an al?",True,1
8565,for Child.,False,0
8566,very good.,False,0
8567,what's this?,True,1
8568,that's a,False,0
8569,tl for Tziporah.,False,0
8570,alright?,False,0
8571,here we go on the numbers.,False,0
8572,what number is that?,True,1
8573,one.,False,0
8574,what number is that?,True,1
8575,that's blue.,False,0
8576,"yeah, right.",False,0
8577,that says left.,False,0
8578,you're going to have to wait.,False,0
8579,this thing moves very slowly.,False,0
8580,here's the pilot.,False,0
8581,that's right.,False,0
8582,what're those?,True,1
8583,the clowns.,False,0
8584,what colors are those?,True,1
8585,yeah.,False,0
8586,all those colors.,False,0
8587,yellow.,False,0
8588,"oh, what's this, Child?",True,1
8589,what do I see here?,True,1
8590,Teddy bear.,False,0
8591,what else?,False,0
8592,what's next to the teddy bear?,True,1
8593,what's this?,True,1
8594,where's the teddy bear sitting?,True,1
8595,just like the one *NULL you made.,True,1
8596,"oh, what does it have on here?",True,1
8597,it has wheels?,False,0
8598,"and what's coming out of the chimney, out of the smoke stack?",True,1
8599,what's this?,True,1
8600,what's coming out of here?,True,1
8601,"Child, what's coming out of here?",True,1
8602,"Child, Child, what's this?",True,1
8603,the fish *NULL* we have to look for?,True,1
8604,"oh, yeah.",False,0
8605,how many fish?,False,0
8606,"no, there's only three.",False,0
8607,"how, what're these?",True,1
8608,on top of the fishes.,False,0
8609,what're those?,True,1
8610,bananas.,False,0
8611,how many bananas are there?,True,1
8612,yeah?,False,0
8613,"no, you have to do it at the same time.",False,0
8614,what's there now?,True,1
8615,tomatoes.,False,0
8616,how many tomatoes?,False,0
8617,four.,False,0
8618,what's the clown doing?,True,1
8619,he's juggling.,False,0
8620,what's he juggling?,True,1
8621,what's he juggling?,True,1
8622,I can jug,False,0
8623,ssh.,False,0
8624,what's he juggling?,True,1
8625,what's he juggling?,True,1
8626,what's he juggling?,True,1
8627,like that one?,False,0
8628,"no, those are just jumping.",False,0
8629,"see, these are juggling balls.",False,0
8630,different color balls.,False,0
8631,what color balls?,False,0
8632,what color balls is he juggling?,True,1
8633,why?,False,0
8634,that one on the bottom is juggling also?,False,0
8635,"yeah, cause he got his arms up it looks like it a little bit.",False,0
8636,right?,False,0
8637,I found the clown!,False,0
8638,you always take toys away from me!,False,0
8639,"Child, I see the tape going in there just like yours does.",False,0
8640,want to see it through the window?,False,0
8641,look.,False,0
8642,"don't touch it though, okay?",False,0
8643,"see, I bet she's got rewind just like you do.",False,0
8644,"I do, I have a rewind, too.",False,0
8645,mhm.,False,0
8646,but she's not ready to use it yet.,False,0
8647,huh?,False,0
8648,no.,False,0
8649,I have some toys.,False,0
8650,do you want to see some of the toys that I brought with me?,True,1
8651,show Observer what we brought too.,True,1
8652,we'll show her your favorite toy that we brought with us.,True,1
8653,did you bring some things with you?,False,0
8654,oh.,False,0
8655,a truck.,False,0
8656,what kind of a truck is that?,True,1
8657,"does that, is that a special kind of truck?",False,0
8658,no?,False,0
8659,"I brought, I have a couple of special vehicles with me.",False,0
8660,do you want to look in the bag and see what's in the bag?,True,1
8661,yeah?,False,0
8662,"okay, in fact we can go over here.",False,0
8663,sit right down here.,False,0
8664,this little place.,False,0
8665,see?,False,0
8666,"oh, why don't you peek and see what Observer's got?",True,2
8667,you peek in there.,False,0
8668,"it's okay, you can peek in there.",False,0
8669,I'll show you a couple of these things.,False,0
8670,she'll just sit there.,False,0
8671,"she willn't bother you, okay?",False,0
8672,"mmm, what'd she bring?",True,1
8673,something *NULL* you love.,True,1
8674,mmm?,False,0
8675,and let's see what else is in here.,True,1
8676,I heard a squeak.,False,0
8677,right.,False,0
8678,now what was that?,True,1
8679,uhoh.,False,0
8680,it's.,False,0
8681,you can play with those things.,False,0
8682,"right, you can play with them.",False,0
8683,they're for *NULL* you to play with here.,True,1
8684,see what else we've got.,True,1
8685,and the trailer comes off.,False,0
8686,you can unhook the trailer and then you can hook it back on again.,False,0
8687,if her hooks aren't broken.,True,1
8688,we have hooks and they're all broken.,False,0
8689,not yet.,False,0
8690,"Child, I bet you don't know what that's called.",True,1
8691,I bet you don't.,False,0
8692,I bet you don't.,False,0
8693,what is that?,True,1
8694,hmm?,False,0
8695,you don't have to say it.,False,0
8696,it's alright.,False,0
8697,until you're ready.,False,0
8698,"uh, let's see if this'll hook on.",True,1
8699,"it's a small hook and so it's, there we go.",False,0
8700,also here's one thing that I think is neat about this.,True,1
8701,"the back window, oops.",False,0
8702,falls off.,False,0
8703,falls off.,False,0
8704,it goes off.,False,0
8705,"Child, did it break?",False,0
8706,there.,False,0
8707,"oh, it opens.",False,0
8708,see?,False,0
8709,it opens so that you can load things into the back.,False,0
8710,and then it comes down.,False,0
8711,oops.,False,0
8712,do you think Observer's going camping with that truck?,False,0
8713,now.,False,0
8714,who lights the matches?,True,1
8715,that's right.,False,0
8716,does Child light the matches?,False,0
8717,cause Child's too little.,False,0
8718,"now this, I 'm sure you've never seen one of these before.",False,0
8719,"that's a silly name, isn't it?",False,0
8720,"do you have, you don't have, do you have a tractor like this?",False,0
8721,"no, I didn't think so, cause this is a very unusual sort of tractor.",False,0
8722,"it looks a little like the ones at Drumlin Farm though, doesn't it?",False,0
8723,not quite the same but it looks similar.,False,0
8724,the ones that you sat on?,True,1
8725,"oh, you got to sit on a tractor?",False,0
8726,yes.,False,0
8727,they've got real antique ones there.,False,0
8728,really?,False,0
8729,you can just sit on them and climb on them.,False,0
8730,huh.,False,0
8731,I've never been to Drumlin Farms.,False,0
8732,I should.,False,0
8733,it's nice.,False,0
8734,yeah.,False,0
8735,"it's not far from here, right?",False,0
8736,"yeah, it's in Place.",False,0
8737,it takes fifteen minutes.,False,0
8738,it's fun.,False,0
8739,yeah.,False,0
8740,you don't stay there all day.,False,0
8741,you stay there for two hours.,False,0
8742,right.,False,0
8743,but it's good.,False,0
8744,right.,False,0
8745,you can just wander around.,False,0
8746,"you know, it's not structured.",False,0
8747,his favorite thing is diggers and they've got,False,0
8748,hmm.,False,0
8749,is making funny,False,0
8750,"Child, what's this?",True,1
8751,"that's okay, you just",False,0
8752,"oh, that reminds me that I should give you the consent form.",False,0
8753,okay.,False,0
8754,"I wanted to ask you, too, uhm, I forgot to ask you on the telephone.",False,0
8755,what I'd like to do is wait until the end to.,True,1
8756,"okay, that's fine.",False,0
8757,to give you the full information,False,0
8758,that's fine.,False,0
8759,no problem.,False,0
8760,just so the interaction as easy as possible.,False,0
8761,sign it down here?,False,0
8762,yeah.,False,0
8763,shall I do it?,False,0
8764,do you want me to try to do it?,False,0
8765,rehook them?,False,0
8766,shall I try to hook them?,False,0
8767,let's see.,False,0
8768,okay.,False,0
8769,there.,False,0
8770,oh oh.,False,0
8771,unhooked again.,False,0
8772,"that's silly, isn't it?",False,0
8773,who.,False,0
8774,"Child, look, the door opens.",False,0
8775,is there anything inside this camper?,False,0
8776,hmm?,False,0
8777,it has a hose?,False,0
8778,hose or holes?,False,0
8779,is that a hose?,False,0
8780,you know what that is?,True,1
8781,"that's some kind of steam pipe, I think.",False,0
8782,you tell Observer what that is.,True,1
8783,you know exactly what that is.,True,1
8784,what is that?,True,1
8785,that's right.,False,0
8786,it is a smokestack?,False,0
8787,"say, everything with an engine has a smokestack, doesn't it?",False,0
8788,uhhuh.,False,0
8789,this also has a hook though.,False,0
8790,you might be able to hook the camper on the back.,False,0
8791,you could try.,False,0
8792,let's see.,False,0
8793,will it hook?,False,0
8794,"uh, no, you know what?",False,0
8795,this is not a good hook.,False,0
8796,"in fact, oh, I see, that's the seat.",False,0
8797,"oh, alright.",False,0
8798,"well, maybe it will hook.",False,0
8799,"oh, Child.",False,0
8800,yes.,False,0
8801,there we go.,False,0
8802,"she did it, look at that.",False,0
8803,now the tractor can go camping.,False,0
8804,"mhm, silly, huh?",False,0
8805,is there anybody *NULL* driving the tractor?,True,1
8806,no?,False,0
8807,are you driving the tractor?,False,0
8808,maybe Chuck could drive the tractor.,False,0
8809,think Chuck could?,False,0
8810,or is Chuck too big?,False,0
8811,"too big, yeah.",False,0
8812,who's Chuck?,True,1
8813,"oh, that's Chuck.",False,0
8814,can I see Chuck?,False,0
8815,can I look at him?,False,0
8816,"you need a Kleenex, Child?",False,0
8817,shall Momma go get you a Kleenex?,False,0
8818,huh?,False,0
8819,why don't you stop picking your nose and Momma get you a Kleenex?,True,1
8820,does Chuck come out of here or does Chuck only sit in here?,False,0
8821,he comes out?,False,0
8822,that's a good boy.,False,0
8823,"I'll let you take him out, cause I 'm afraid that I'll hurt him if",True,3
8824,let Mommy hold your Kleenex and you take him out.,False,0
8825,you tell Observer it's easy to take him out?,False,0
8826,it is?,False,0
8827,"well, can you show me?",False,0
8828,sometimes it's hard for little boys.,False,0
8829,it's hard.,False,0
8830,we thought it was easy but it's hard.,False,0
8831,it's easy for mommies and Observers.,False,0
8832,it's hard for little boys.,False,0
8833,let's see.,False,0
8834,now let's see.,False,0
8835,"see, Chuck comes out when we drop the digger.",True,1
8836,I had him tied in for a while cause.,False,0
8837,because it was so easy to get him out?,False,0
8838,okay.,False,0
8839,there we go.,False,0
8840,now.,False,0
8841,how did Chuck get his name?,True,1
8842,"do you know that, Child?",False,0
8843,I don't know if he knows.,True,1
8844,we had our yard landscaped and the guy came with one of these and it,False,0
8845,I see.,False,0
8846,and that's Child's best toy.,False,0
8847,"Child, can you tell Observer what that's called?",True,1
8848,this?,False,0
8849,what is this?,True,1
8850,"it's not a cement mixer, that I can tell, right?",False,0
8851,no.,False,0
8852,uh.,False,0
8853,"and it's not a garbage dumper, is it?",False,0
8854,"and it's not a tractor, is it?",False,0
8855,"well, it's not a car, is it?",False,0
8856,and it's not a bus.,False,0
8857,uh.,False,0
8858,Child.,False,0
8859,is she teasing you?,False,0
8860,you know my knowledge of vehicles is pretty limited.,False,0
8861,I bet she doesn't know what it's called.,True,1
8862,maybe you can help her.,False,0
8863,you're right.,False,0
8864,tell her what it is.,True,1
8865,"cause you know about all the different ones, hmm?",False,0
8866,we spend a lot of time watching those.,False,0
8867,it looks like it dumps something.,False,0
8868,does it dump things?,False,0
8869,"what, what kinds of things does it dump?",True,1
8870,it dumps dirt!,False,0
8871,uhhuh.,False,0
8872,what were we dumping before we came in today?,True,1
8873,outside?,False,0
8874,"right outside your school, what we were dumping out there?",True,1
8875,leaves?,False,0
8876,so you can use it to dump a lot of things.,False,0
8877,good.,False,0
8878,is it called.,False,0
8879,Little Digger?,False,0
8880,oh.,False,0
8881,do we use it for something else too?,False,0
8882,"pass it back over here, Child.",False,0
8883,now let's do something else.,False,0
8884,remember what else we?,False,0
8885,something in your book.,False,0
8886,"I'll make it and you see if you remember what it was called, okay?",True,2
8887,hook it back up?,False,0
8888,okay.,False,0
8889,there we go.,False,0
8890,"you remember what this was called, Child?",True,1
8891,when we were pulling logs?,True,1
8892,you're silly.,False,0
8893,why don't you take your fingers out of your nose and do something?,True,1
8894,remember what this is called in your book?,True,1
8895,in our big truck book?,False,0
8896,when it pulls the log.,True,1
8897,was it called a log skidder?,False,0
8898,a log skidder?,False,0
8899,it pulls the logs along.,False,0
8900,"and a log skidder can also be a front end loader, huh?",False,0
8901,did you know all about vehicles before?,False,0
8902,no.,False,0
8903,lots of library books.,False,0
8904,they just put all new pipes in in,False,0
8905,he he just has always really loved that.,False,0
8906,yeah.,False,0
8907,so.,False,0
8908,yeah.,False,0
8909,he gets to the point where we were allowed to stand in the ditch for,True,1
8910,"we're not supposed to but, but they let us because they let us",False,0
8911,right.,False,0
8912,right.,False,0
8913,oh.,False,0
8914,"this has such big wheels, doesn't it, compared to the wheels on a",False,0
8915,the wheels on a car are really small.,False,0
8916,"what's this one called, Child?",True,1
8917,what's this truck called?,True,1
8918,is it called anything *NULL* we know?,True,1
8919,"it's not called a pickup truck, I don't think.",False,0
8920,"in fact, you know what, Child?",False,0
8921,I've got actually another one of those.,False,0
8922,"oh, lookit.",False,0
8923,are those different?,False,0
8924,more.,False,0
8925,more what?,False,0
8926,"Child, are those different?",False,0
8927,are they different?,False,0
8928,I don't think so.,False,0
8929,I don't think so.,False,0
8930,what's different about them?,True,1
8931,they look pretty much the same to me.,False,0
8932,did we have one of those for lunch?,False,0
8933,what did we do?,True,1
8934,"oh, thank you.",False,0
8935,can I eat this?,False,0
8936,can I eat this?,False,0
8937,yeah?,False,0
8938,"is it real, Child?",False,0
8939,is this real fruit?,False,0
8940,huh?,False,0
8941,"no, what is this fruit?",True,1
8942,"yeah, it's a banana.",False,0
8943,is it real?,False,0
8944,can I really eat this?,False,0
8945,oh.,False,0
8946,"Child, be gentle.",False,0
8947,be gentle.,False,0
8948,please.,False,0
8949,thank you.,False,0
8950,which one would you like?,True,1
8951,what would you like for your snack?,True,1
8952,"Child, you know what?",False,0
8953,can you bring the basket over here too?,False,0
8954,"okay, now let's see if.",True,1
8955,"let's see what things we can put in the basket, okay?",True,1
8956,see if we know what they're called.,True,2
8957,right.,False,0
8958,so can you put the pear in the basket?,False,0
8959,the pear.,False,0
8960,okay.,False,0
8961,can you put the pear in the basket?,False,0
8962,whoops.,False,0
8963,you being silly.,False,0
8964,what's this one?,True,1
8965,a tomato.,False,0
8966,"it, it does look a lot like a tomato.",False,0
8967,ah.,False,0
8968,you think that's a tomato?,False,0
8969,okay.,False,0
8970,and,False,0
8971,"Child, let's be a little more gentle with the things.",False,0
8972,okay?,False,0
8973,let's be a little bit more gentle.,False,0
8974,okay?,False,0
8975,here we go.,False,0
8976,let's see what else Observer's got.,True,1
8977,right.,False,0
8978,now what about an orange?,False,0
8979,is there an orange around?,False,0
8980,yes.,False,0
8981,great.,False,0
8982,let's put the orange in the basket.,False,0
8983,now what about a lemon.,False,0
8984,no lemons?,False,0
8985,no.,False,0
8986,look at something on the floor.,False,0
8987,see if you can find a lemon on the floor.,True,1
8988,that's an orange.,False,0
